Date,Latitude,Longitude,NumMosquitos,WnvPresent,Tmax,Tmin,Tavg,Depart,DewPoint,Heat,Cool,Sunrise,Sunset,SeaLevel,ResultSpeed,ResultDir,AvgSpeed
9/4/2007,41.868142,-87.696269,3,0,89,63,76,8,60,0,11,520,1822,30,2.8,22,4.3
9/4/2007,41.846283,-87.656913,1,0,89,63,76,8,60,0,11,520,1822,30,2.8,22,4.3
9/4/2007,41.966987,-87.674677,1,0,89,63,76,8,60,0,11,520,1822,30,2.8,22,4.3
9/4/2007,41.966987,-87.674677,1,0,89,63,76,8,60,0,11,520,1822,30,2.8,22,4.3
9/4/2007,41.923738,-87.785288,12,0,89,63,76,8,60,0,11,520,1822,30,2.8,22,4.3
9/4/2007,41.923738,-87.785288,2,0,89,63,76,8,60,0,11,520,1822,30,2.8,22,4.3
9/4/2007,42.010412,-87.66214,5,0,89,63,76,8,60,0,11,520,1822,30,2.8,22,4.3
9/4/2007,42.010412,-87.66214,1,0,89,63,76,8,60,0,11,520,1822,30,2.8,22,4.3
9/4/2007,41.89923,-87.716788,20,0,89,63,76,8,60,0,11,520,1822,30,2.8,22,4.3
9/4/2007,41.89923,-87.716788,45,0,89,63,76,8,60,0,11,520,1822,30,2.8,22,4.3
9/4/2007,41.89923,-87.716788,30,0,89,63,76,8,60,0,11,520,1822,30,2.8,22,4.3
9/4/2007,41.94016,-87.794896,4,0,89,63,76,8,60,0,11,520,1822,30,2.8,22,4.3
9/4/2007,41.94016,-87.794896,1,0,89,63,76,8,60,0,11,520,1822,30,2.8,22,4.3
9/4/2007,41.942114,-87.776385,2,0,89,63,76,8,60,0,11,520,1822,30,2.8,22,4.3
9/4/2007,41.960616,-87.777189,2,0,89,63,76,8,60,0,11,520,1822,30,2.8,22,4.3
9/4/2007,41.883284,-87.705085,1,0,89,63,76,8,60,0,11,520,1822,30,2.8,22,4.3
9/4/2007,41.883284,-87.705085,1,0,89,63,76,8,60,0,11,520,1822,30,2.8,22,4.3
9/4/2007,41.962728,-87.748367,3,0,89,63,76,8,60,0,11,520,1822,30,2.8,22,4.3
9/4/2007,41.837085,-87.729384,1,0,89,63,76,8,60,0,11,520,1822,30,2.8,22,4.3
9/4/2007,41.911824,-87.726737,2,0,89,63,76,8,60,0,11,520,1822,30,2.8,22,4.3
9/4/2007,41.911824,-87.726737,1,0,89,63,76,8,60,0,11,520,1822,30,2.8,22,4.3
9/4/2007,41.823065,-87.678378,2,0,89,63,76,8,60,0,11,520,1822,30,2.8,22,4.3
9/4/2007,41.801179,-87.679447,4,0,89,63,76,8,60,0,11,520,1822,30,2.8,22,4.3
9/4/2007,41.801179,-87.679447,1,0,89,63,76,8,60,0,11,520,1822,30,2.8,22,4.3
9/4/2007,41.801179,-87.679447,13,1,89,63,76,8,60,0,11,520,1822,30,2.8,22,4.3
9/4/2007,41.801179,-87.679447,1,0,89,63,76,8,60,0,11,520,1822,30,2.8,22,4.3
9/4/2007,41.800737,-87.71188,19,0,89,63,76,8,60,0,11,520,1822,30,2.8,22,4.3
9/4/2007,41.800737,-87.71188,16,0,89,63,76,8,60,0,11,520,1822,30,2.8,22,4.3
9/4/2007,41.778297,-87.752411,10,0,89,63,76,8,60,0,11,520,1822,30,2.8,22,4.3
9/4/2007,41.778297,-87.752411,1,0,89,63,76,8,60,0,11,520,1822,30,2.8,22,4.3
9/4/2007,41.778297,-87.752411,14,0,89,63,76,8,60,0,11,520,1822,30,2.8,22,4.3
9/4/2007,41.778297,-87.752411,2,0,89,63,76,8,60,0,11,520,1822,30,2.8,22,4.3
9/4/2007,41.77166,-87.703047,1,0,89,63,76,8,60,0,11,520,1822,30,2.8,22,4.3
9/4/2007,41.77166,-87.703047,3,0,89,63,76,8,60,0,11,520,1822,30,2.8,22,4.3
9/4/2007,41.759346,-87.745602,1,0,89,63,76,8,60,0,11,520,1822,30,2.8,22,4.3
9/4/2007,41.759346,-87.745602,7,0,89,63,76,8,60,0,11,520,1822,30,2.8,22,4.3
9/4/2007,41.768388,-87.678649,2,0,89,63,76,8,60,0,11,520,1822,30,2.8,22,4.3
9/4/2007,41.768388,-87.678649,3,0,89,63,76,8,60,0,11,520,1822,30,2.8,22,4.3
9/4/2007,41.797616,-87.797894,1,0,89,63,76,8,60,0,11,520,1822,30,2.8,22,4.3
9/4/2007,41.781416,-87.776532,3,0,89,63,76,8,60,0,11,520,1822,30,2.8,22,4.3
9/4/2007,41.82561,-87.726549,2,1,89,63,76,8,60,0,11,520,1822,30,2.8,22,4.3
9/4/2007,41.82561,-87.726549,1,0,89,63,76,8,60,0,11,520,1822,30,2.8,22,4.3
9/4/2007,41.984809,-87.728492,2,0,89,63,76,8,60,0,11,520,1822,30,2.8,22,4.3
9/5/2007,41.688324,-87.676709,1,0,90,66,78,11,63,0,13,521,1821,29.96,6.4,19,6.5
9/5/2007,41.688324,-87.676709,1,0,90,66,78,11,63,0,13,521,1821,29.96,6.4,19,6.5
9/5/2007,41.688324,-87.676709,13,1,90,66,78,11,63,0,13,521,1821,29.96,6.4,19,6.5
9/5/2007,41.862292,-87.64886,7,1,90,66,78,11,63,0,13,521,1821,29.96,6.4,19,6.5
9/5/2007,41.862292,-87.64886,1,0,90,66,78,11,63,0,13,521,1821,29.96,6.4,19,6.5
9/5/2007,41.720848,-87.666014,1,0,90,66,78,11,63,0,13,521,1821,29.96,6.4,19,6.5
9/5/2007,41.731922,-87.677512,13,1,90,66,78,11,63,0,13,521,1821,29.96,6.4,19,6.5
9/5/2007,41.731922,-87.677512,38,0,90,66,78,11,63,0,13,521,1821,29.96,6.4,19,6.5
9/5/2007,41.723195,-87.64997,2,0,90,66,78,11,63,0,13,521,1821,29.96,6.4,19,6.5
9/5/2007,41.723195,-87.64997,1,0,90,66,78,11,63,0,13,521,1821,29.96,6.4,19,6.5
9/5/2007,41.868077,-87.666901,10,0,90,66,78,11,63,0,13,521,1821,29.96,6.4,19,6.5
9/5/2007,41.662014,-87.724608,1,0,90,66,78,11,63,0,13,521,1821,29.96,6.4,19,6.5
9/5/2007,41.662014,-87.724608,38,1,90,66,78,11,63,0,13,521,1821,29.96,6.4,19,6.5
9/5/2007,41.682587,-87.707973,5,0,90,66,78,11,63,0,13,521,1821,29.96,6.4,19,6.5
9/5/2007,41.682587,-87.707973,2,0,90,66,78,11,63,0,13,521,1821,29.96,6.4,19,6.5
9/5/2007,41.725517,-87.614258,1,0,90,66,78,11,63,0,13,521,1821,29.96,6.4,19,6.5
9/5/2007,41.721474,-87.648064,2,0,90,66,78,11,63,0,13,521,1821,29.96,6.4,19,6.5
9/5/2007,41.721474,-87.648064,4,1,90,66,78,11,63,0,13,521,1821,29.96,6.4,19,6.5
9/5/2007,41.869107,-87.696293,3,0,90,66,78,11,63,0,13,521,1821,29.96,6.4,19,6.5
9/5/2007,41.869107,-87.696293,14,0,90,66,78,11,63,0,13,521,1821,29.96,6.4,19,6.5
9/5/2007,41.719059,-87.675088,1,0,90,66,78,11,63,0,13,521,1821,29.96,6.4,19,6.5
9/5/2007,41.692555,-87.598865,2,0,90,66,78,11,63,0,13,521,1821,29.96,6.4,19,6.5
9/5/2007,41.903002,-87.688267,5,0,90,66,78,11,63,0,13,521,1821,29.96,6.4,19,6.5
9/5/2007,41.781416,-87.776532,1,0,90,66,78,11,63,0,13,521,1821,29.96,6.4,19,6.5
9/5/2007,41.773215,-87.60088,5,0,90,66,78,11,63,0,13,521,1821,29.96,6.4,19,6.5
9/5/2007,41.773215,-87.60088,4,0,90,66,78,11,63,0,13,521,1821,29.96,6.4,19,6.5
9/5/2007,41.822536,-87.666343,3,1,90,66,78,11,63,0,13,521,1821,29.96,6.4,19,6.5
9/5/2007,41.799282,-87.585487,1,0,90,66,78,11,63,0,13,521,1821,29.96,6.4,19,6.5
9/5/2007,41.778748,-87.586427,1,0,90,66,78,11,63,0,13,521,1821,29.96,6.4,19,6.5
9/5/2007,41.778748,-87.586427,1,0,90,66,78,11,63,0,13,521,1821,29.96,6.4,19,6.5
9/5/2007,41.766202,-87.562889,3,0,90,66,78,11,63,0,13,521,1821,29.96,6.4,19,6.5
9/5/2007,41.766202,-87.562889,4,0,90,66,78,11,63,0,13,521,1821,29.96,6.4,19,6.5
9/5/2007,41.766202,-87.562889,1,0,90,66,78,11,63,0,13,521,1821,29.96,6.4,19,6.5
9/5/2007,41.754676,-87.612922,2,0,90,66,78,11,63,0,13,521,1821,29.96,6.4,19,6.5
9/5/2007,41.821582,-87.627796,2,0,90,66,78,11,63,0,13,521,1821,29.96,6.4,19,6.5
9/5/2007,41.803423,-87.642984,2,0,90,66,78,11,63,0,13,521,1821,29.96,6.4,19,6.5
9/5/2007,41.754292,-87.590773,1,0,90,66,78,11,63,0,13,521,1821,29.96,6.4,19,6.5
9/5/2007,41.798697,-87.736812,7,0,90,66,78,11,63,0,13,521,1821,29.96,6.4,19,6.5
9/5/2007,41.798697,-87.736812,1,0,90,66,78,11,63,0,13,521,1821,29.96,6.4,19,6.5
9/5/2007,41.798697,-87.736812,7,0,90,66,78,11,63,0,13,521,1821,29.96,6.4,19,6.5
9/5/2007,41.776156,-87.778927,7,0,90,66,78,11,63,0,13,521,1821,29.96,6.4,19,6.5
9/5/2007,41.776156,-87.778927,6,0,90,66,78,11,63,0,13,521,1821,29.96,6.4,19,6.5
9/5/2007,41.673408,-87.599862,50,0,90,66,78,11,63,0,13,521,1821,29.96,6.4,19,6.5
9/5/2007,41.673408,-87.599862,50,0,90,66,78,11,63,0,13,521,1821,29.96,6.4,19,6.5
9/5/2007,41.673408,-87.599862,50,0,90,66,78,11,63,0,13,521,1821,29.96,6.4,19,6.5
9/5/2007,41.673408,-87.599862,50,0,90,66,78,11,63,0,13,521,1821,29.96,6.4,19,6.5
9/5/2007,41.673408,-87.599862,50,0,90,66,78,11,63,0,13,521,1821,29.96,6.4,19,6.5
9/5/2007,41.673408,-87.599862,50,0,90,66,78,11,63,0,13,521,1821,29.96,6.4,19,6.5
9/5/2007,41.673408,-87.599862,50,0,90,66,78,11,63,0,13,521,1821,29.96,6.4,19,6.5
9/5/2007,41.673408,-87.599862,50,0,90,66,78,11,63,0,13,521,1821,29.96,6.4,19,6.5
9/5/2007,41.673408,-87.599862,50,0,90,66,78,11,63,0,13,521,1821,29.96,6.4,19,6.5
9/5/2007,41.673408,-87.599862,50,1,90,66,78,11,63,0,13,521,1821,29.96,6.4,19,6.5
9/5/2007,41.673408,-87.599862,48,0,90,66,78,11,63,0,13,521,1821,29.96,6.4,19,6.5
9/5/2007,41.673408,-87.599862,50,0,90,66,78,11,63,0,13,521,1821,29.96,6.4,19,6.5
9/5/2007,41.673408,-87.599862,50,0,90,66,78,11,63,0,13,521,1821,29.96,6.4,19,6.5
9/5/2007,41.673408,-87.599862,50,0,90,66,78,11,63,0,13,521,1821,29.96,6.4,19,6.5
9/5/2007,41.673408,-87.599862,50,0,90,66,78,11,63,0,13,521,1821,29.96,6.4,19,6.5
9/5/2007,41.673408,-87.599862,50,0,90,66,78,11,63,0,13,521,1821,29.96,6.4,19,6.5
9/5/2007,41.673408,-87.599862,50,0,90,66,78,11,63,0,13,521,1821,29.96,6.4,19,6.5
9/5/2007,41.673408,-87.599862,50,0,90,66,78,11,63,0,13,521,1821,29.96,6.4,19,6.5
9/5/2007,41.673408,-87.599862,50,0,90,66,78,11,63,0,13,521,1821,29.96,6.4,19,6.5
9/5/2007,41.673408,-87.599862,50,1,90,66,78,11,63,0,13,521,1821,29.96,6.4,19,6.5
9/5/2007,41.673408,-87.599862,50,0,90,66,78,11,63,0,13,521,1821,29.96,6.4,19,6.5
9/5/2007,41.673408,-87.599862,50,0,90,66,78,11,63,0,13,521,1821,29.96,6.4,19,6.5
9/5/2007,41.673408,-87.599862,50,0,90,66,78,11,63,0,13,521,1821,29.96,6.4,19,6.5
9/5/2007,41.673408,-87.599862,50,0,90,66,78,11,63,0,13,521,1821,29.96,6.4,19,6.5
9/5/2007,41.673408,-87.599862,50,1,90,66,78,11,63,0,13,521,1821,29.96,6.4,19,6.5
9/5/2007,41.673408,-87.599862,50,0,90,66,78,11,63,0,13,521,1821,29.96,6.4,19,6.5
9/5/2007,41.673408,-87.599862,50,0,90,66,78,11,63,0,13,521,1821,29.96,6.4,19,6.5
9/5/2007,41.673408,-87.599862,50,0,90,66,78,11,63,0,13,521,1821,29.96,6.4,19,6.5
9/5/2007,41.673408,-87.599862,50,0,90,66,78,11,63,0,13,521,1821,29.96,6.4,19,6.5
9/5/2007,41.673408,-87.599862,50,0,90,66,78,11,63,0,13,521,1821,29.96,6.4,19,6.5
9/5/2007,41.673408,-87.599862,50,0,90,66,78,11,63,0,13,521,1821,29.96,6.4,19,6.5
9/5/2007,41.673408,-87.599862,50,0,90,66,78,11,63,0,13,521,1821,29.96,6.4,19,6.5
9/5/2007,41.673408,-87.599862,50,0,90,66,78,11,63,0,13,521,1821,29.96,6.4,19,6.5
9/5/2007,41.726465,-87.585413,4,0,90,66,78,11,63,0,13,521,1821,29.96,6.4,19,6.5
9/5/2007,41.726465,-87.585413,50,0,90,66,78,11,63,0,13,521,1821,29.96,6.4,19,6.5
9/5/2007,41.729669,-87.582699,2,0,90,66,78,11,63,0,13,521,1821,29.96,6.4,19,6.5
9/5/2007,41.729669,-87.582699,2,0,90,66,78,11,63,0,13,521,1821,29.96,6.4,19,6.5
9/5/2007,41.74785,-87.702716,1,0,90,66,78,11,63,0,13,521,1821,29.96,6.4,19,6.5
9/5/2007,41.644612,-87.604498,2,0,90,66,78,11,63,0,13,521,1821,29.96,6.4,19,6.5
9/5/2007,41.733643,-87.55551,1,0,90,66,78,11,63,0,13,521,1821,29.96,6.4,19,6.5
9/5/2007,41.717753,-87.531657,22,0,90,66,78,11,63,0,13,521,1821,29.96,6.4,19,6.5
9/5/2007,41.717753,-87.531657,3,0,90,66,78,11,63,0,13,521,1821,29.96,6.4,19,6.5
9/5/2007,41.750498,-87.605294,2,0,90,66,78,11,63,0,13,521,1821,29.96,6.4,19,6.5
9/5/2007,41.750498,-87.605294,1,0,90,66,78,11,63,0,13,521,1821,29.96,6.4,19,6.5
9/5/2007,41.702724,-87.536497,28,0,90,66,78,11,63,0,13,521,1821,29.96,6.4,19,6.5
9/5/2007,41.702724,-87.536497,23,1,90,66,78,11,63,0,13,521,1821,29.96,6.4,19,6.5
9/5/2007,41.772846,-87.740029,1,0,90,66,78,11,63,0,13,521,1821,29.96,6.4,19,6.5
9/5/2007,41.772846,-87.740029,5,0,90,66,78,11,63,0,13,521,1821,29.96,6.4,19,6.5
9/5/2007,41.825902,-87.667827,1,0,90,66,78,11,63,0,13,521,1821,29.96,6.4,19,6.5
9/6/2007,41.673408,-87.599862,19,0,82,73,78,11,67,0,13,522,1819,29.92,11.9,20,12.1
9/6/2007,41.673408,-87.599862,50,0,82,73,78,11,67,0,13,522,1819,29.92,11.9,20,12.1
9/6/2007,41.673408,-87.599862,50,0,82,73,78,11,67,0,13,522,1819,29.92,11.9,20,12.1
9/6/2007,41.673408,-87.599862,50,0,82,73,78,11,67,0,13,522,1819,29.92,11.9,20,12.1
9/6/2007,41.673408,-87.599862,50,0,82,73,78,11,67,0,13,522,1819,29.92,11.9,20,12.1
9/6/2007,41.673408,-87.599862,50,0,82,73,78,11,67,0,13,522,1819,29.92,11.9,20,12.1
9/6/2007,41.673408,-87.599862,50,0,82,73,78,11,67,0,13,522,1819,29.92,11.9,20,12.1
9/6/2007,41.673408,-87.599862,50,0,82,73,78,11,67,0,13,522,1819,29.92,11.9,20,12.1
9/6/2007,41.673408,-87.599862,46,0,82,73,78,11,67,0,13,522,1819,29.92,11.9,20,12.1
9/6/2007,41.673408,-87.599862,50,0,82,73,78,11,67,0,13,522,1819,29.92,11.9,20,12.1
9/6/2007,41.673408,-87.599862,50,0,82,73,78,11,67,0,13,522,1819,29.92,11.9,20,12.1
9/6/2007,41.673408,-87.599862,50,0,82,73,78,11,67,0,13,522,1819,29.92,11.9,20,12.1
9/6/2007,41.673408,-87.599862,50,0,82,73,78,11,67,0,13,522,1819,29.92,11.9,20,12.1
9/6/2007,41.673408,-87.599862,50,0,82,73,78,11,67,0,13,522,1819,29.92,11.9,20,12.1
9/6/2007,41.673408,-87.599862,50,0,82,73,78,11,67,0,13,522,1819,29.92,11.9,20,12.1
9/6/2007,41.673408,-87.599862,50,0,82,73,78,11,67,0,13,522,1819,29.92,11.9,20,12.1
9/6/2007,41.673408,-87.599862,49,0,82,73,78,11,67,0,13,522,1819,29.92,11.9,20,12.1
9/6/2007,41.673408,-87.599862,50,0,82,73,78,11,67,0,13,522,1819,29.92,11.9,20,12.1
9/6/2007,41.673408,-87.599862,50,0,82,73,78,11,67,0,13,522,1819,29.92,11.9,20,12.1
9/6/2007,41.673408,-87.599862,3,0,82,73,78,11,67,0,13,522,1819,29.92,11.9,20,12.1
9/6/2007,41.673408,-87.599862,19,0,82,73,78,11,67,0,13,522,1819,29.92,11.9,20,12.1
9/6/2007,41.673408,-87.599862,2,0,82,73,78,11,67,0,13,522,1819,29.92,11.9,20,12.1
9/6/2007,41.726465,-87.585413,50,0,82,73,78,11,67,0,13,522,1819,29.92,11.9,20,12.1
9/6/2007,41.726465,-87.585413,1,0,82,73,78,11,67,0,13,522,1819,29.92,11.9,20,12.1
9/6/2007,41.726465,-87.585413,50,0,82,73,78,11,67,0,13,522,1819,29.92,11.9,20,12.1
9/6/2007,41.726465,-87.585413,39,0,82,73,78,11,67,0,13,522,1819,29.92,11.9,20,12.1
9/6/2007,41.726465,-87.585413,50,0,82,73,78,11,67,0,13,522,1819,29.92,11.9,20,12.1
9/6/2007,41.726465,-87.585413,50,0,82,73,78,11,67,0,13,522,1819,29.92,11.9,20,12.1
9/6/2007,41.726465,-87.585413,50,0,82,73,78,11,67,0,13,522,1819,29.92,11.9,20,12.1
9/6/2007,41.726465,-87.585413,50,0,82,73,78,11,67,0,13,522,1819,29.92,11.9,20,12.1
9/6/2007,41.726465,-87.585413,50,1,82,73,78,11,67,0,13,522,1819,29.92,11.9,20,12.1
9/6/2007,41.726465,-87.585413,48,0,82,73,78,11,67,0,13,522,1819,29.92,11.9,20,12.1
9/6/2007,41.678618,-87.559308,5,0,82,73,78,11,67,0,13,522,1819,29.92,11.9,20,12.1
9/6/2007,41.678618,-87.559308,3,0,82,73,78,11,67,0,13,522,1819,29.92,11.9,20,12.1
9/6/2007,41.678618,-87.559308,5,0,82,73,78,11,67,0,13,522,1819,29.92,11.9,20,12.1
9/6/2007,41.678618,-87.559308,3,0,82,73,78,11,67,0,13,522,1819,29.92,11.9,20,12.1
9/6/2007,41.678618,-87.559308,1,0,82,73,78,11,67,0,13,522,1819,29.92,11.9,20,12.1
9/6/2007,41.737052,-87.543067,4,0,82,73,78,11,67,0,13,522,1819,29.92,11.9,20,12.1
9/6/2007,41.740641,-87.546587,10,0,82,73,78,11,67,0,13,522,1819,29.92,11.9,20,12.1
9/6/2007,41.740641,-87.546587,2,0,82,73,78,11,67,0,13,522,1819,29.92,11.9,20,12.1
9/6/2007,41.680946,-87.535198,21,1,82,73,78,11,67,0,13,522,1819,29.92,11.9,20,12.1
9/6/2007,41.680946,-87.535198,3,0,82,73,78,11,67,0,13,522,1819,29.92,11.9,20,12.1
9/6/2007,41.686398,-87.531635,6,0,82,73,78,11,67,0,13,522,1819,29.92,11.9,20,12.1
9/6/2007,41.686398,-87.531635,2,0,82,73,78,11,67,0,13,522,1819,29.92,11.9,20,12.1
9/6/2007,41.686398,-87.531635,2,0,82,73,78,11,67,0,13,522,1819,29.92,11.9,20,12.1
9/6/2007,41.704572,-87.565666,17,0,82,73,78,11,67,0,13,522,1819,29.92,11.9,20,12.1
9/6/2007,41.704572,-87.565666,1,0,82,73,78,11,67,0,13,522,1819,29.92,11.9,20,12.1
9/6/2007,41.704572,-87.565666,47,0,82,73,78,11,67,0,13,522,1819,29.92,11.9,20,12.1
9/6/2007,41.659112,-87.538693,1,0,82,73,78,11,67,0,13,522,1819,29.92,11.9,20,12.1
9/6/2007,41.659112,-87.538693,2,0,82,73,78,11,67,0,13,522,1819,29.92,11.9,20,12.1
9/12/2007,41.95469,-87.800991,2,0,67,46,57,-8,42,8,0,528,1809,30.12,1.8,3,5.6
9/12/2007,41.95469,-87.800991,6,1,67,46,57,-8,42,8,0,528,1809,30.12,1.8,3,5.6
9/12/2007,41.994991,-87.769279,2,0,67,46,57,-8,42,8,0,528,1809,30.12,1.8,3,5.6
9/12/2007,41.994991,-87.769279,8,0,67,46,57,-8,42,8,0,528,1809,30.12,1.8,3,5.6
9/12/2007,41.974089,-87.824812,3,0,67,46,57,-8,42,8,0,528,1809,30.12,1.8,3,5.6
9/12/2007,41.867108,-87.654224,2,0,67,46,57,-8,42,8,0,528,1809,30.12,1.8,3,5.6
9/12/2007,41.896282,-87.655232,1,0,67,46,57,-8,42,8,0,528,1809,30.12,1.8,3,5.6
9/12/2007,41.896282,-87.655232,1,0,67,46,57,-8,42,8,0,528,1809,30.12,1.8,3,5.6
9/12/2007,41.921965,-87.632085,1,0,67,46,57,-8,42,8,0,528,1809,30.12,1.8,3,5.6
9/12/2007,41.921965,-87.632085,1,0,67,46,57,-8,42,8,0,528,1809,30.12,1.8,3,5.6
9/12/2007,41.688324,-87.676709,5,0,67,46,57,-8,42,8,0,528,1809,30.12,1.8,3,5.6
9/12/2007,41.688324,-87.676709,5,0,67,46,57,-8,42,8,0,528,1809,30.12,1.8,3,5.6
9/12/2007,41.862292,-87.64886,1,0,67,46,57,-8,42,8,0,528,1809,30.12,1.8,3,5.6
9/12/2007,41.720848,-87.666014,1,0,67,46,57,-8,42,8,0,528,1809,30.12,1.8,3,5.6
9/12/2007,41.731922,-87.677512,4,0,67,46,57,-8,42,8,0,528,1809,30.12,1.8,3,5.6
9/12/2007,41.731922,-87.677512,3,0,67,46,57,-8,42,8,0,528,1809,30.12,1.8,3,5.6
9/12/2007,41.891126,-87.61156,1,0,67,46,57,-8,42,8,0,528,1809,30.12,1.8,3,5.6
9/12/2007,41.907645,-87.760886,10,0,67,46,57,-8,42,8,0,528,1809,30.12,1.8,3,5.6
9/12/2007,41.981964,-87.812827,5,0,67,46,57,-8,42,8,0,528,1809,30.12,1.8,3,5.6
9/12/2007,41.944869,-87.832763,10,1,67,46,57,-8,42,8,0,528,1809,30.12,1.8,3,5.6
9/12/2007,41.944869,-87.832763,11,0,67,46,57,-8,42,8,0,528,1809,30.12,1.8,3,5.6
9/12/2007,41.94983,-87.698457,4,0,67,46,57,-8,42,8,0,528,1809,30.12,1.8,3,5.6
9/12/2007,41.801498,-87.763416,4,0,67,46,57,-8,42,8,0,528,1809,30.12,1.8,3,5.6
9/12/2007,41.801498,-87.763416,7,0,67,46,57,-8,42,8,0,528,1809,30.12,1.8,3,5.6
9/12/2007,41.906638,-87.701431,6,0,67,46,57,-8,42,8,0,528,1809,30.12,1.8,3,5.6
9/12/2007,41.723195,-87.64997,1,0,67,46,57,-8,42,8,0,528,1809,30.12,1.8,3,5.6
9/12/2007,41.868077,-87.666901,1,0,67,46,57,-8,42,8,0,528,1809,30.12,1.8,3,5.6
9/12/2007,41.868077,-87.666901,5,0,67,46,57,-8,42,8,0,528,1809,30.12,1.8,3,5.6
9/12/2007,41.662014,-87.724608,14,0,67,46,57,-8,42,8,0,528,1809,30.12,1.8,3,5.6
9/12/2007,41.662014,-87.724608,50,0,67,46,57,-8,42,8,0,528,1809,30.12,1.8,3,5.6
9/12/2007,41.662014,-87.724608,38,0,67,46,57,-8,42,8,0,528,1809,30.12,1.8,3,5.6
9/12/2007,41.662014,-87.724608,50,0,67,46,57,-8,42,8,0,528,1809,30.12,1.8,3,5.6
9/12/2007,41.958271,-87.702575,2,0,67,46,57,-8,42,8,0,528,1809,30.12,1.8,3,5.6
9/12/2007,41.932094,-87.700117,1,0,67,46,57,-8,42,8,0,528,1809,30.12,1.8,3,5.6
9/12/2007,42.006858,-87.675919,1,0,67,46,57,-8,42,8,0,528,1809,30.12,1.8,3,5.6
9/12/2007,42.006858,-87.675919,1,0,67,46,57,-8,42,8,0,528,1809,30.12,1.8,3,5.6
9/12/2007,41.916265,-87.800515,3,0,67,46,57,-8,42,8,0,528,1809,30.12,1.8,3,5.6
9/12/2007,41.918705,-87.752329,3,0,67,46,57,-8,42,8,0,528,1809,30.12,1.8,3,5.6
9/12/2007,41.682587,-87.707973,2,0,67,46,57,-8,42,8,0,528,1809,30.12,1.8,3,5.6
9/12/2007,41.682587,-87.707973,2,0,67,46,57,-8,42,8,0,528,1809,30.12,1.8,3,5.6
9/12/2007,41.725517,-87.614258,3,0,67,46,57,-8,42,8,0,528,1809,30.12,1.8,3,5.6
9/12/2007,41.725517,-87.614258,4,0,67,46,57,-8,42,8,0,528,1809,30.12,1.8,3,5.6
9/12/2007,41.963976,-87.69181,2,0,67,46,57,-8,42,8,0,528,1809,30.12,1.8,3,5.6
9/12/2007,41.953705,-87.733974,1,0,67,46,57,-8,42,8,0,528,1809,30.12,1.8,3,5.6
9/12/2007,41.964242,-87.757639,2,0,67,46,57,-8,42,8,0,528,1809,30.12,1.8,3,5.6
9/12/2007,42.008314,-87.777921,2,0,67,46,57,-8,42,8,0,528,1809,30.12,1.8,3,5.6
9/12/2007,42.008314,-87.777921,2,0,67,46,57,-8,42,8,0,528,1809,30.12,1.8,3,5.6
9/12/2007,41.991429,-87.747113,1,0,67,46,57,-8,42,8,0,528,1809,30.12,1.8,3,5.6
9/12/2007,41.843811,-87.686763,1,0,67,46,57,-8,42,8,0,528,1809,30.12,1.8,3,5.6
9/12/2007,41.921177,-87.79518,4,0,67,46,57,-8,42,8,0,528,1809,30.12,1.8,3,5.6
9/12/2007,41.921177,-87.79518,9,0,67,46,57,-8,42,8,0,528,1809,30.12,1.8,3,5.6
9/12/2007,41.846283,-87.656913,1,0,67,46,57,-8,42,8,0,528,1809,30.12,1.8,3,5.6
9/12/2007,41.721474,-87.648064,3,0,67,46,57,-8,42,8,0,528,1809,30.12,1.8,3,5.6
9/12/2007,41.721474,-87.648064,3,0,67,46,57,-8,42,8,0,528,1809,30.12,1.8,3,5.6
9/12/2007,41.869107,-87.696293,22,0,67,46,57,-8,42,8,0,528,1809,30.12,1.8,3,5.6
9/12/2007,41.966987,-87.674677,1,0,67,46,57,-8,42,8,0,528,1809,30.12,1.8,3,5.6
9/12/2007,41.923738,-87.785288,6,0,67,46,57,-8,42,8,0,528,1809,30.12,1.8,3,5.6
9/12/2007,41.923738,-87.785288,7,0,67,46,57,-8,42,8,0,528,1809,30.12,1.8,3,5.6
9/12/2007,41.970248,-87.787992,4,0,67,46,57,-8,42,8,0,528,1809,30.12,1.8,3,5.6
9/12/2007,41.970248,-87.787992,25,0,67,46,57,-8,42,8,0,528,1809,30.12,1.8,3,5.6
9/12/2007,42.010412,-87.66214,1,0,67,46,57,-8,42,8,0,528,1809,30.12,1.8,3,5.6
9/12/2007,41.89923,-87.716788,14,0,67,46,57,-8,42,8,0,528,1809,30.12,1.8,3,5.6
9/12/2007,41.692555,-87.598865,3,0,67,46,57,-8,42,8,0,528,1809,30.12,1.8,3,5.6
9/12/2007,41.903002,-87.688267,2,0,67,46,57,-8,42,8,0,528,1809,30.12,1.8,3,5.6
9/12/2007,41.903002,-87.688267,1,0,67,46,57,-8,42,8,0,528,1809,30.12,1.8,3,5.6
9/12/2007,41.704336,-87.703736,1,0,67,46,57,-8,42,8,0,528,1809,30.12,1.8,3,5.6
9/12/2007,41.962728,-87.748367,2,0,67,46,57,-8,42,8,0,528,1809,30.12,1.8,3,5.6
9/12/2007,41.962728,-87.748367,4,0,67,46,57,-8,42,8,0,528,1809,30.12,1.8,3,5.6
9/12/2007,41.836644,-87.677737,3,0,67,46,57,-8,42,8,0,528,1809,30.12,1.8,3,5.6
